group,event_label,event_code,epoch_index,event_sample,event_time_s,channel,is_bad,band,power,db
Post_tonal,34043,12,1,352672,172.203,FPZ,no,theta,2.787499e-12,-115.548
Post_tonal,34043,12,1,352672,172.203,FPZ,no,alpha,7.943353e-12,-111.000
Post_tonal,34043,12,1,352672,172.203,FPZ,no,beta,4.181996e-13,-123.784
Post_tonal,34043,12,1,352672,172.203,FPZ,no,gamma,1.573080e-13,-128.026
Post_tonal,34043,12,1,352672,172.203,OZ,no,theta,2.248728e-12,-116.480
Post_tonal,34043,12,1,352672,172.203,OZ,no,alpha,6.130617e-12,-112.125
Post_tonal,34043,12,1,352672,172.203,OZ,no,beta,8.309490e-13,-120.803
Post_tonal,34043,12,1,352672,172.203,OZ,no,gamma,4.441523e-13,-123.523
Post_tonal,34013,3,2,946912,462.359,CZ,no,theta,1.336852e-12,-118.738
Post_tonal,34013,3,2,946912,462.359,CZ,no,alpha,3.473025e-12,-114.593
Post_tonal,34013,3,2,946912,462.359,CZ,no,beta,2.041481e-13,-126.896
Post_tonal,34013,3,2,946912,462.359,CZ,no,gamma,5.729706e-14,-132.402
Post_tonal,34013,3,2,946912,462.359,PZ,no,theta,1.152111e-12,-119.384
Post_tonal,34013,3,2,946912,462.359,PZ,no,alpha,2.311346e-11,-106.361
Post_tonal,34013,3,2,946912,462.359,PZ,no,beta,3.881828e-13,-124.107
Post_tonal,34013,3,2,946912,462.359,PZ,no,gamma,5.238972e-14,-132.789
Post_tonal,34013,3,2,946912,462.359,CP4,no,theta,5.620208e-13,-122.501
Post_tonal,34013,3,2,946912,462.359,CP4,no,alpha,6.109917e-12,-112.139
Post_tonal,34013,3,2,946912,462.359,CP4,no,beta,2.572510e-13,-125.893
Post_tonal,34013,3,2,946912,462.359,CP4,no,gamma,1.011083e-13,-129.943
Post_tonal,34013,3,2,946912,462.359,FZ,no,theta,2.618605e-12,-115.819
Post_tonal,34013,3,2,946912,462.359,FZ,no,alpha,5.068441e-12,-112.951
Post_tonal,34013,3,2,946912,462.359,FZ,no,beta,5.188651e-13,-122.848
Post_tonal,34013,3,2,946912,462.359,FZ,no,gamma,7.710766e-14,-131.117
Post_tonal,34013,3,2,946912,462.359,FP2,no,theta,1.363567e-12,-118.653
Post_tonal,34013,3,2,946912,462.359,FP2,no,alpha,6.518156e-12,-111.859
Post_tonal,34013,3,2,946912,462.359,FP2,no,beta,3.149777e-13,-125.014
Post_tonal,34013,3,2,946912,462.359,FP2,no,gamma,6.880607e-14,-131.610
Post_tonal,34013,3,2,946912,462.359,F4,no,theta,1.414266e-12,-118.494
Post_tonal,34013,3,2,946912,462.359,F4,no,alpha,3.509750e-12,-114.547
Post_tonal,34013,3,2,946912,462.359,F4,no,beta,4.342341e-13,-123.621
Post_tonal,34013,3,2,946912,462.359,F4,no,gamma,2.461209e-13,-126.085
Post_tonal,34013,3,2,946912,462.359,C4,no,theta,6.219274e-13,-122.061
Post_tonal,34013,3,2,946912,462.359,C4,no,alpha,1.872311e-12,-117.276
Post_tonal,34013,3,2,946912,462.359,C4,no,beta,3.553032e-13,-124.491
Post_tonal,34013,3,2,946912,462.359,C4,no,gamma,3.143839e-13,-125.022
Post_tonal,34013,3,2,946912,462.359,P4,no,theta,7.939786e-13,-121.001
Post_tonal,34013,3,2,946912,462.359,P4,no,alpha,1.619916e-11,-107.905
Post_tonal,34013,3,2,946912,462.359,P4,no,beta,3.551640e-13,-124.493
Post_tonal,34013,3,2,946912,462.359,P4,no,gamma,5.317885e-14,-132.725
Post_tonal,34013,3,2,946912,462.359,TP8,no,theta,1.062342e-12,-119.736
Post_tonal,34013,3,2,946912,462.359,TP8,no,alpha,1.748767e-12,-117.572
Post_tonal,34013,3,2,946912,462.359,TP8,no,beta,3.099449e-13,-125.084
Post_tonal,34013,3,2,946912,462.359,TP8,no,gamma,1.921893e-13,-127.158
Post_tonal,34013,3,2,946912,462.359,P8,no,theta,1.231326e-12,-119.095
Post_tonal,34013,3,2,946912,462.359,P8,no,alpha,4.372836e-12,-113.592
Post_tonal,34013,3,2,946912,462.359,P8,no,beta,3.187149e-13,-124.963
Post_tonal,34013,3,2,946912,462.359,P8,no,gamma,1.687363e-13,-127.722
Post_tonal,34013,3,2,946912,462.359,T8,no,theta,1.197329e-12,-119.217
Post_tonal,34013,3,2,946912,462.359,T8,no,alpha,1.536838e-12,-118.133
Post_tonal,34013,3,2,946912,462.359,T8,no,beta,3.004043e-13,-125.220
Post_tonal,34013,3,2,946912,462.359,T8,no,gamma,2.502007e-13,-126.013
Post_tonal,34013,3,2,946912,462.359,F8,no,theta,1.291280e-12,-118.889
Post_tonal,34013,3,2,946912,462.359,F8,no,alpha,3.846629e-12,-114.149
Post_tonal,34013,3,2,946912,462.359,F8,no,beta,7.891513e-13,-121.027
Post_tonal,34013,3,2,946912,462.359,F8,no,gamma,9.087390e-13,-120.415
Post_tonal,34013,3,2,946912,462.359,FP1,no,theta,1.577031e-12,-118.021
Post_tonal,34013,3,2,946912,462.359,FP1,no,alpha,6.798129e-12,-111.676
Post_tonal,34013,3,2,946912,462.359,FP1,no,beta,3.243496e-13,-124.887
Post_tonal,34013,3,2,946912,462.359,FP1,no,gamma,8.268966e-14,-130.814
Post_tonal,34013,3,2,946912,462.359,C3,no,theta,5.753388e-13,-122.399
Post_tonal,34013,3,2,946912,462.359,C3,no,alpha,1.650942e-12,-117.822
Post_tonal,34013,3,2,946912,462.359,C3,no,beta,2.731265e-13,-125.633
Post_tonal,34013,3,2,946912,462.359,C3,no,gamma,2.581978e-13,-125.877
Post_tonal,34013,3,2,946912,462.359,T7,no,theta,1.094266e-12,-119.608
Post_tonal,34013,3,2,946912,462.359,T7,no,alpha,2.112580e-12,-116.751
Post_tonal,34013,3,2,946912,462.359,T7,no,beta,7.001620e-13,-121.547
Post_tonal,34013,3,2,946912,462.359,T7,no,gamma,6.271151e-13,-122.025
Post_tonal,34013,3,2,946912,462.359,P3,no,theta,1.054290e-12,-119.769
Post_tonal,34013,3,2,946912,462.359,P3,no,alpha,1.690909e-11,-107.719
Post_tonal,34013,3,2,946912,462.359,P3,no,beta,4.798295e-13,-123.187
Post_tonal,34013,3,2,946912,462.359,P3,no,gamma,1.039880e-13,-129.821
Post_tonal,34013,3,2,946912,462.359,P7,no,theta,1.629560e-12,-117.879
Post_tonal,34013,3,2,946912,462.359,P7,no,alpha,3.080000e-12,-115.114
Post_tonal,34013,3,2,946912,462.359,P7,no,beta,3.532587e-13,-124.516
Post_tonal,34013,3,2,946912,462.359,P7,no,gamma,7.774270e-14,-131.081
Post_tonal,34013,3,2,946912,462.359,CP3,no,theta,7.400370e-13,-121.306
Post_tonal,34013,3,2,946912,462.359,CP3,no,alpha,5.736538e-12,-112.413
Post_tonal,34013,3,2,946912,462.359,CP3,no,beta,2.591397e-13,-125.861
Post_tonal,34013,3,2,946912,462.359,CP3,no,gamma,1.281859e-13,-128.914
Post_tonal,34013,3,2,946912,462.359,TP7,no,theta,1.359474e-12,-118.666
Post_tonal,34013,3,2,946912,462.359,TP7,no,alpha,1.680669e-12,-117.745
Post_tonal,34013,3,2,946912,462.359,TP7,no,beta,3.023288e-13,-125.192
Post_tonal,34013,3,2,946912,462.359,TP7,no,gamma,1.309711e-13,-128.821
Post_tonal,34013,3,2,946912,462.359,F3,no,theta,1.256266e-12,-119.008
Post_tonal,34013,3,2,946912,462.359,F3,no,alpha,3.889467e-12,-114.101
Post_tonal,34013,3,2,946912,462.359,F3,no,beta,5.339772e-13,-122.723
Post_tonal,34013,3,2,946912,462.359,F3,no,gamma,2.006300e-13,-126.971
Post_tonal,34013,3,2,946912,462.359,F7,no,theta,1.178571e-12,-119.286
Post_tonal,34013,3,2,946912,462.359,F7,no,alpha,4.927175e-12,-113.074
Post_tonal,34013,3,2,946912,462.359,F7,no,beta,3.493454e-13,-124.565
Post_tonal,34013,3,2,946912,462.359,F7,no,gamma,2.297818e-13,-126.383
Post_tonal,34013,3,2,946912,462.359,O2,no,theta,1.718096e-12,-117.649
Post_tonal,34013,3,2,946912,462.359,O2,no,alpha,5.215645e-12,-112.827
Post_tonal,34013,3,2,946912,462.359,O2,no,beta,4.599363e-13,-123.371
Post_tonal,34013,3,2,946912,462.359,O2,no,gamma,2.091464e-13,-126.791
Post_tonal,34013,3,2,946912,462.359,O1,no,theta,1.799436e-12,-117.448
Post_tonal,34013,3,2,946912,462.359,O1,no,alpha,5.035825e-12,-112.979
Post_tonal,34013,3,2,946912,462.359,O1,no,beta,7.617780e-13,-121.180
Post_tonal,34013,3,2,946912,462.359,O1,no,gamma,4.490546e-13,-123.475
Post_tonal,34013,3,2,946912,462.359,FC4,no,theta,1.996109e-12,-116.998
Post_tonal,34013,3,2,946912,462.359,FC4,no,alpha,2.433631e-12,-116.137
Post_tonal,34013,3,2,946912,462.359,FC4,no,beta,7.854483e-13,-121.048
Post_tonal,34013,3,2,946912,462.359,FC4,no,gamma,8.090508e-13,-120.919
Post_tonal,34013,3,2,946912,462.359,FT8,no,theta,1.252938e-12,-119.020
Post_tonal,34013,3,2,946912,462.359,FT8,no,alpha,2.115691e-12,-116.745
Post_tonal,34013,3,2,946912,462.359,FT8,no,beta,6.426536e-13,-121.919
Post_tonal,34013,3,2,946912,462.359,FT8,no,gamma,8.951788e-13,-120.480
Post_tonal,34013,3,2,946912,462.359,FC3,no,theta,6.400233e-13,-121.937
Post_tonal,34013,3,2,946912,462.359,FC3,no,alpha,1.849821e-12,-117.328
Post_tonal,34013,3,2,946912,462.359,FC3,no,beta,6.294544e-13,-122.009
Post_tonal,34013,3,2,946912,462.359,FC3,no,gamma,6.900750e-13,-121.610
Post_tonal,34013,3,2,946912,462.359,FT7,no,theta,1.034489e-12,-119.852
Post_tonal,34013,3,2,946912,462.359,FT7,no,alpha,2.948684e-12,-115.303
Post_tonal,34013,3,2,946912,462.359,FT7,no,beta,8.083215e-13,-120.923
Post_tonal,34013,3,2,946912,462.359,FT7,no,gamma,9.828620e-13,-120.074
Post_tonal,34013,3,2,946912,462.359,FPZ,no,theta,1.669861e-12,-117.773
Post_tonal,34013,3,2,946912,462.359,FPZ,no,alpha,6.944452e-12,-111.583
Post_tonal,34013,3,2,946912,462.359,FPZ,no,beta,3.078447e-13,-125.114
Post_tonal,34013,3,2,946912,462.359,FPZ,no,gamma,8.405658e-14,-130.743
Post_tonal,34013,3,2,946912,462.359,OZ,no,theta,1.798069e-12,-117.451
Post_tonal,34013,3,2,946912,462.359,OZ,no,alpha,4.235420e-12,-113.731
Post_tonal,34013,3,2,946912,462.359,OZ,no,beta,4.965781e-13,-123.038
Post_tonal,34013,3,2,946912,462.359,OZ,no,gamma,1.817099e-13,-127.401
Post_tonal,34033,9,3,1081120,527.891,CZ,no,theta,1.485675e-12,-118.280
Post_tonal,34033,9,3,1081120,527.891,CZ,no,alpha,3.301948e-12,-114.812
Post_tonal,34033,9,3,1081120,527.891,CZ,no,beta,2.949007e-13,-125.300
Post_tonal,34033,9,3,1081120,527.891,CZ,no,gamma,7.518106e-14,-131.226
Post_tonal,34033,9,3,1081120,527.891,PZ,no,theta,1.806726e-12,-117.431
Post_tonal,34033,9,3,1081120,527.891,PZ,no,alpha,2.064244e-11,-106.852
Post_tonal,34033,9,3,1081120,527.891,PZ,no,beta,3.583738e-13,-124.454
Post_tonal,34033,9,3,1081120,527.891,PZ,no,gamma,6.104988e-14,-132.127
Post_tonal,34033,9,3,1081120,527.891,CP4,no,theta,9.582869e-13,-120.184
Post_tonal,34033,9,3,1081120,527.891,CP4,no,alpha,7.740762e-12,-111.112
Post_tonal,34033,9,3,1081120,527.891,CP4,no,beta,2.678451e-13,-125.718
Post_tonal,34033,9,3,1081120,527.891,CP4,no,gamma,9.454854e-14,-130.233
Post_tonal,34033,9,3,1081120,527.891,FZ,no,theta,5.819929e-12,-112.351
Post_tonal,34033,9,3,1081120,527.891,FZ,no,alpha,3.712476e-12,-114.303
Post_tonal,34033,9,3,1081120,527.891,FZ,no,beta,5.360208e-13,-122.706
Post_tonal,34033,9,3,1081120,527.891,FZ,no,gamma,1.095382e-13,-129.596
Post_tonal,34033,9,3,1081120,527.891,FP2,no,theta,3.594886e-12,-114.443
Post_tonal,34033,9,3,1081120,527.891,FP2,no,alpha,4.660827e-12,-113.315
Post_tonal,34033,9,3,1081120,527.891,FP2,no,beta,4.231452e-13,-123.733
Post_tonal,34033,9,3,1081120,527.891,FP2,no,gamma,8.017474e-14,-130.948
Post_tonal,34033,9,3,1081120,527.891,F4,no,theta,3.582704e-12,-114.458
Post_tonal,34033,9,3,1081120,527.891,F4,no,alpha,2.433953e-12,-116.136
Post_tonal,34033,9,3,1081120,527.891,F4,no,beta,4.958233e-13,-123.045
Post_tonal,34033,9,3,1081120,527.891,F4,no,gamma,2.877375e-13,-125.407
Post_tonal,34033,9,3,1081120,527.891,C4,no,theta,1.499138e-12,-118.241
Post_tonal,34033,9,3,1081120,527.891,C4,no,alpha,2.670634e-12,-115.733
Post_tonal,34033,9,3,1081120,527.891,C4,no,beta,3.828118e-13,-124.168
Post_tonal,34033,9,3,1081120,527.891,C4,no,gamma,3.287442e-13,-124.828
Post_tonal,34033,9,3,1081120,527.891,P4,no,theta,1.346284e-12,-118.708
Post_tonal,34033,9,3,1081120,527.891,P4,no,alpha,1.710502e-11,-107.669
Post_tonal,34033,9,3,1081120,527.891,P4,no,beta,3.789673e-13,-124.211
Post_tonal,34033,9,3,1081120,527.891,P4,no,gamma,6.639582e-14,-131.764
Post_tonal,34033,9,3,1081120,527.891,TP8,no,theta,1.622306e-12,-117.898
Post_tonal,34033,9,3,1081120,527.891,TP8,no,alpha,1.433356e-12,-118.436
Post_tonal,34033,9,3,1081120,527.891,TP8,no,beta,4.159341e-13,-123.807
Post_tonal,34033,9,3,1081120,527.891,TP8,no,gamma,2.016451e-13,-126.949
Post_tonal,34033,9,3,1081120,527.891,P8,no,theta,2.203188e-12,-116.569
Post_tonal,34033,9,3,1081120,527.891,P8,no,alpha,3.081185e-12,-115.113
Post_tonal,34033,9,3,1081120,527.891,P8,no,beta,5.149661e-13,-122.880
Post_tonal,34033,9,3,1081120,527.891,P8,no,gamma,2.048223e-13,-126.882
Post_tonal,34033,9,3,1081120,527.891,T8,no,theta,1.282822e-12,-118.918
Post_tonal,34033,9,3,1081120,527.891,T8,no,alpha,1.466351e-12,-118.337
Post_tonal,34033,9,3,1081120,527.891,T8,no,beta,3.809203e-13,-124.189
Post_tonal,34033,9,3,1081120,527.891,T8,no,gamma,2.387046e-13,-126.217
Post_tonal,34033,9,3,1081120,527.891,F8,no,theta,1.631994e-12,-117.872
Post_tonal,34033,9,3,1081120,527.891,F8,no,alpha,3.412658e-12,-114.669
Post_tonal,34033,9,3,1081120,527.891,F8,no,beta,9.283694e-13,-120.322
Post_tonal,34033,9,3,1081120,527.891,F8,no,gamma,1.125749e-12,-119.485
Post_tonal,34033,9,3,1081120,527.891,FP1,no,theta,3.446733e-12,-114.626
Post_tonal,34033,9,3,1081120,527.891,FP1,no,alpha,5.573712e-12,-112.538
Post_tonal,34033,9,3,1081120,527.891,FP1,no,beta,3.759825e-13,-124.246
Post_tonal,34033,9,3,1081120,527.891,FP1,no,gamma,8.496440e-14,-130.696
Post_tonal,34033,9,3,1081120,527.891,C3,no,theta,8.227365e-13,-120.846
Post_tonal,34033,9,3,1081120,527.891,C3,no,alpha,1.232675e-12,-119.091
Post_tonal,34033,9,3,1081120,527.891,C3,no,beta,2.936019e-13,-125.319
Post_tonal,34033,9,3,1081120,527.891,C3,no,gamma,2.421065e-13,-126.156
Post_tonal,34033,9,3,1081120,527.891,T7,no,theta,1.545896e-12,-118.108
Post_tonal,34033,9,3,1081120,527.891,T7,no,alpha,2.773767e-12,-115.569
Post_tonal,34033,9,3,1081120,527.891,T7,no,beta,7.807020e-13,-121.074
Post_tonal,34033,9,3,1081120,527.891,T7,no,gamma,6.223018e-13,-122.058
Post_tonal,34033,9,3,1081120,527.891,P3,no,theta,1.873828e-12,-117.272
Post_tonal,34033,9,3,1081120,527.891,P3,no,alpha,1.064916e-11,-109.727
Post_tonal,34033,9,3,1081120,527.891,P3,no,beta,3.535371e-13,-124.513
Post_tonal,34033,9,3,1081120,527.891,P3,no,gamma,9.168518e-14,-130.367
Post_tonal,34033,9,3,1081120,527.891,P7,no,theta,2.949446e-12,-115.302
Post_tonal,34033,9,3,1081120,527.891,P7,no,alpha,3.711943e-12,-114.304
Post_tonal,34033,9,3,1081120,527.891,P7,no,beta,3.789545e-13,-124.212
Post_tonal,34033,9,3,1081120,527.891,P7,no,gamma,7.588878e-14,-131.186
Post_tonal,34033,9,3,1081120,527.891,CP3,no,theta,1.044976e-12,-119.808
Post_tonal,34033,9,3,1081120,527.891,CP3,no,alpha,3.643687e-12,-114.384
Post_tonal,34033,9,3,1081120,527.891,CP3,no,beta,2.604801e-13,-125.839
Post_tonal,34033,9,3,1081120,527.891,CP3,no,gamma,1.213845e-13,-129.150
Post_tonal,34033,9,3,1081120,527.891,TP7,no,theta,2.232790e-12,-116.511
Post_tonal,34033,9,3,1081120,527.891,TP7,no,alpha,2.620676e-12,-115.815
Post_tonal,34033,9,3,1081120,527.891,TP7,no,beta,3.652744e-13,-124.371
Post_tonal,34033,9,3,1081120,527.891,TP7,no,gamma,1.322400e-13,-128.779
Post_tonal,34033,9,3,1081120,527.891,F3,no,theta,2.857143e-12,-115.440
Post_tonal,34033,9,3,1081120,527.891,F3,no,alpha,3.497355e-12,-114.562
Post_tonal,34033,9,3,1081120,527.891,F3,no,beta,4.433401e-13,-123.530
Post_tonal,34033,9,3,1081120,527.891,F3,no,gamma,1.896310e-13,-127.216
Post_tonal,34033,9,3,1081120,527.891,F7,no,theta,1.713294e-12,-117.661
Post_tonal,34033,9,3,1081120,527.891,F7,no,alpha,4.568468e-12,-113.402
Post_tonal,34033,9,3,1081120,527.891,F7,no,beta,4.236279e-13,-123.728
Post_tonal,34033,9,3,1081120,527.891,F7,no,gamma,1.883345e-13,-127.246
Post_tonal,34033,9,3,1081120,527.891,O2,no,theta,2.628172e-12,-115.803
Post_tonal,34033,9,3,1081120,527.891,O2,no,alpha,4.042434e-12,-113.933
Post_tonal,34033,9,3,1081120,527.891,O2,no,beta,4.969833e-13,-123.035
Post_tonal,34033,9,3,1081120,527.891,O2,no,gamma,3.583864e-13,-124.454
Post_tonal,34033,9,3,1081120,527.891,O1,no,theta,3.262669e-12,-114.864
Post_tonal,34033,9,3,1081120,527.891,O1,no,alpha,4.229294e-12,-113.737
Post_tonal,34033,9,3,1081120,527.891,O1,no,beta,5.853088e-13,-122.325
Post_tonal,34033,9,3,1081120,527.891,O1,no,gamma,3.373337e-13,-124.717
Post_tonal,34033,9,3,1081120,527.891,FC4,no,theta,2.422752e-12,-116.157
Post_tonal,34033,9,3,1081120,527.891,FC4,no,alpha,1.309817e-12,-118.827
Post_tonal,34033,9,3,1081120,527.891,FC4,no,beta,7.912189e-13,-121.016
Post_tonal,34033,9,3,1081120,527.891,FC4,no,gamma,8.671926e-13,-120.618
Post_tonal,34033,9,3,1081120,527.891,FT8,no,theta,1.031593e-12,-119.864
Post_tonal,34033,9,3,1081120,527.891,FT8,no,alpha,1.966446e-12,-117.063
Post_tonal,34033,9,3,1081120,527.891,FT8,no,beta,8.516898e-13,-120.696
Post_tonal,34033,9,3,1081120,527.891,FT8,no,gamma,9.846505e-13,-120.066
Post_tonal,34033,9,3,1081120,527.891,FC3,no,theta,1.111134e-12,-119.541
Post_tonal,34033,9,3,1081120,527.891,FC3,no,alpha,1.611611e-12,-117.927
Post_tonal,34033,9,3,1081120,527.891,FC3,no,beta,4.877185e-13,-123.116
Post_tonal,34033,9,3,1081120,527.891,FC3,no,gamma,5.524825e-13,-122.575
Post_tonal,34033,9,3,1081120,527.891,FT7,no,theta,1.540006e-12,-118.124
Post_tonal,34033,9,3,1081120,527.891,FT7,no,alpha,3.472969e-12,-114.593
Post_tonal,34033,9,3,1081120,527.891,FT7,no,beta,8.693436e-13,-120.607
Post_tonal,34033,9,3,1081120,527.891,FT7,no,gamma,8.014042e-13,-120.960
Post_tonal,34033,9,3,1081120,527.891,FPZ,no,theta,3.788762e-12,-114.215
Post_tonal,34033,9,3,1081120,527.891,FPZ,no,alpha,5.179059e-12,-112.857
Post_tonal,34033,9,3,1081120,527.891,FPZ,no,beta,4.240571e-13,-123.723
Post_tonal,34033,9,3,1081120,527.891,FPZ,no,gamma,7.954641e-14,-130.982
Post_tonal,34033,9,3,1081120,527.891,OZ,no,theta,2.976469e-12,-115.263
Post_tonal,34033,9,3,1081120,527.891,OZ,no,alpha,3.211195e-12,-114.933
Post_tonal,34033,9,3,1081120,527.891,OZ,no,beta,4.635270e-13,-123.337
Post_tonal,34033,9,3,1081120,527.891,OZ,no,gamma,2.125075e-13,-126.722
Post_tonal,34053,15,4,1164640,568.672,CZ,no,theta,1.376010e-12,-118.613
Post_tonal,34053,15,4,1164640,568.672,CZ,no,alpha,2.369407e-12,-116.253
Post_tonal,34053,15,4,1164640,568.672,CZ,no,beta,2.169299e-13,-126.632
Post_tonal,34053,15,4,1164640,568.672,CZ,no,gamma,6.524083e-14,-131.840
Post_tonal,34053,15,4,1164640,568.672,PZ,no,theta,1.337935e-12,-118.735
Post_tonal,34053,15,4,1164640,568.672,PZ,no,alpha,1.135500e-11,-109.448
Post_tonal,34053,15,4,1164640,568.672,PZ,no,beta,2.740058e-13,-125.619
Post_tonal,34053,15,4,1164640,568.672,PZ,no,gamma,5.244921e-14,-132.784
Post_tonal,34053,15,4,1164640,568.672,CP4,no,theta,6.608398e-13,-121.798
Post_tonal,34053,15,4,1164640,568.672,CP4,no,alpha,3.248234e-12,-114.883
Post_tonal,34053,15,4,1164640,568.672,CP4,no,beta,2.210546e-13,-126.551
Post_tonal,34053,15,4,1164640,568.672,CP4,no,gamma,9.230067e-14,-130.338
Post_tonal,34053,15,4,1164640,568.672,FZ,no,theta,2.787217e-12,-115.548
Post_tonal,34053,15,4,1164640,568.672,FZ,no,alpha,2.275733e-12,-116.428
Post_tonal,34053,15,4,1164640,568.672,FZ,no,beta,4.925742e-13,-123.073
Post_tonal,34053,15,4,1164640,568.672,FZ,no,gamma,8.693274e-14,-130.597
Post_tonal,34053,15,4,1164640,568.672,FP2,no,theta,1.963606e-12,-117.069
Post_tonal,34053,15,4,1164640,568.672,FP2,no,alpha,3.088022e-12,-115.103
Post_tonal,34053,15,4,1164640,568.672,FP2,no,beta,3.352262e-13,-124.744
Post_tonal,34053,15,4,1164640,568.672,FP2,no,gamma,7.143439e-14,-131.447
Post_tonal,34053,15,4,1164640,568.672,F4,no,theta,1.958204e-12,-117.081
Post_tonal,34053,15,4,1164640,568.672,F4,no,alpha,1.718160e-12,-117.649
Post_tonal,34053,15,4,1164640,568.672,F4,no,beta,4.452719e-13,-123.512
Post_tonal,34053,15,4,1164640,568.672,F4,no,gamma,3.259826e-13,-124.865
Post_tonal,34053,15,4,1164640,568.672,C4,no,theta,7.927130e-13,-121.008
Post_tonal,34053,15,4,1164640,568.672,C4,no,alpha,1.358151e-12,-118.670
Post_tonal,34053,15,4,1164640,568.672,C4,no,beta,4.016640e-13,-123.959
Post_tonal,34053,15,4,1164640,568.672,C4,no,gamma,3.654400e-13,-124.369
Post_tonal,34053,15,4,1164640,568.672,P4,no,theta,1.038407e-12,-119.835
Post_tonal,34053,15,4,1164640,568.672,P4,no,alpha,8.298481e-12,-110.810
Post_tonal,34053,15,4,1164640,568.672,P4,no,beta,3.045465e-13,-125.160
Post_tonal,34053,15,4,1164640,568.672,P4,no,gamma,6.287203e-14,-132.000
Post_tonal,34053,15,4,1164640,568.672,TP8,no,theta,1.329484e-12,-118.762
Post_tonal,34053,15,4,1164640,568.672,TP8,no,alpha,1.457119e-12,-118.364
Post_tonal,34053,15,4,1164640,568.672,TP8,no,beta,4.479196e-13,-123.486
Post_tonal,34053,15,4,1164640,568.672,TP8,no,gamma,2.167290e-13,-126.636
Post_tonal,34053,15,4,1164640,568.672,P8,no,theta,1.622783e-12,-117.897
Post_tonal,34053,15,4,1164640,568.672,P8,no,alpha,2.000097e-12,-116.989
Post_tonal,34053,15,4,1164640,568.672,P8,no,beta,4.107154e-13,-123.862
Post_tonal,34053,15,4,1164640,568.672,P8,no,gamma,1.967495e-13,-127.056
Post_tonal,34053,15,4,1164640,568.672,T8,no,theta,1.379227e-12,-118.603
Post_tonal,34053,15,4,1164640,568.672,T8,no,alpha,1.515471e-12,-118.194
Post_tonal,34053,15,4,1164640,568.672,T8,no,beta,4.556842e-13,-123.411
Post_tonal,34053,15,4,1164640,568.672,T8,no,gamma,2.807888e-13,-125.513
Post_tonal,34053,15,4,1164640,568.672,F8,no,theta,1.436198e-12,-118.427
Post_tonal,34053,15,4,1164640,568.672,F8,no,alpha,2.252691e-12,-116.473
Post_tonal,34053,15,4,1164640,568.672,F8,no,beta,1.038821e-12,-119.834
Post_tonal,34053,15,4,1164640,568.672,F8,no,gamma,1.320969e-12,-118.790
Post_tonal,34053,15,4,1164640,568.672,FP1,no,theta,1.732500e-12,-117.613
Post_tonal,34053,15,4,1164640,568.672,FP1,no,alpha,3.226201e-12,-114.913
Post_tonal,34053,15,4,1164640,568.672,FP1,no,beta,3.191388e-13,-124.957
Post_tonal,34053,15,4,1164640,568.672,FP1,no,gamma,7.935607e-14,-130.992
Post_tonal,34053,15,4,1164640,568.672,C3,no,theta,6.423315e-13,-121.921
Post_tonal,34053,15,4,1164640,568.672,C3,no,alpha,9.321007e-13,-120.304
Post_tonal,34053,15,4,1164640,568.672,C3,no,beta,2.944110e-13,-125.307
Post_tonal,34053,15,4,1164640,568.672,C3,no,gamma,2.893977e-13,-125.382
Post_tonal,34053,15,4,1164640,568.672,T7,no,theta,1.183809e-12,-119.266
Post_tonal,34053,15,4,1164640,568.672,T7,no,alpha,1.411741e-12,-118.502
Post_tonal,34053,15,4,1164640,568.672,T7,no,beta,7.642123e-13,-121.167
Post_tonal,34053,15,4,1164640,568.672,T7,no,gamma,5.990973e-13,-122.223
Post_tonal,34053,15,4,1164640,568.672,P3,no,theta,1.387066e-12,-118.578
Post_tonal,34053,15,4,1164640,568.672,P3,no,alpha,7.935343e-12,-111.004
Post_tonal,34053,15,4,1164640,568.672,P3,no,beta,2.767930e-13,-125.575
Post_tonal,34053,15,4,1164640,568.672,P3,no,gamma,8.171366e-14,-130.865
Post_tonal,34053,15,4,1164640,568.672,P7,no,theta,2.114284e-12,-116.748
Post_tonal,34053,15,4,1164640,568.672,P7,no,alpha,2.551380e-12,-115.932
Post_tonal,34053,15,4,1164640,568.672,P7,no,beta,3.035186e-13,-125.175
Post_tonal,34053,15,4,1164640,568.672,P7,no,gamma,7.150553e-14,-131.443
Post_tonal,34053,15,4,1164640,568.672,CP3,no,theta,6.862447e-13,-121.634
Post_tonal,34053,15,4,1164640,568.672,CP3,no,alpha,2.567591e-12,-115.904
Post_tonal,34053,15,4,1164640,568.672,CP3,no,beta,2.110853e-13,-126.751
Post_tonal,34053,15,4,1164640,568.672,CP3,no,gamma,1.293099e-13,-128.876
Post_tonal,34053,15,4,1164640,568.672,TP7,no,theta,1.563732e-12,-118.058
Post_tonal,34053,15,4,1164640,568.672,TP7,no,alpha,1.429842e-12,-118.446
Post_tonal,34053,15,4,1164640,568.672,TP7,no,beta,2.542341e-13,-125.944
Post_tonal,34053,15,4,1164640,568.672,TP7,no,gamma,1.269344e-13,-128.957
Post_tonal,34053,15,4,1164640,568.672,F3,no,theta,1.721997e-12,-117.639
Post_tonal,34053,15,4,1164640,568.672,F3,no,alpha,1.928935e-12,-117.146
Post_tonal,34053,15,4,1164640,568.672,F3,no,beta,4.801512e-13,-123.184
